model,dataset,seed,epoch,train_loss,val_loss,val_rmse,test_loss,test_rmse
GCN-ODE,ESOL,7,48,0.08807000936940312,0.17717629671096802,0.8720755753139421,0.19528794288635254,0.9155646802282665
GCN-ODE,ESOL,7,49,0.11630850750952959,0.2076091468334198,0.9440054882403228,0.21536578238010406,0.9614786004726626
GCN-ODE,ESOL,7,50,0.15722075570374727,0.13809412717819214,0.7699080962908245,0.13896314799785614,0.7723267796816934
GCN-ODE,ESOL,7,51,0.11952548008412123,0.19000348448753357,0.9030921111668682,0.1932757943868637,0.9108355692504169
GCN-ODE,ESOL,7,52,0.15115822665393353,0.19916094839572906,0.924598936820569,0.21506156027317047,0.960799292573184
GCN-ODE,ESOL,7,53,0.13259622547775507,0.18544472754001617,0.8921923982983491,0.19960437715053558,0.9256275870359794
GCN-ODE,ESOL,7,54,0.1438256660476327,0.19778567552566528,0.9214010151621727,0.1632973998785019,0.8372225643502644
GCN-ODE,ESOL,7,55,0.10473435558378696,0.1916174739599228,0.9069196923230658,0.21074604988098145,0.9511105558772809
GCN-ODE,ESOL,7,56,0.11880453396588564,0.15512758493423462,0.8160105572255983,0.13103529810905457,0.7499727005758539
GCN-ODE,ESOL,7,57,0.08889745362102985,0.16122102737426758,0.831882696366909,0.1476210504770279,0.7960227073588736
GCN-ODE,ESOL,7,58,0.07775321044027805,0.14599665999412537,0.7916309365357578,0.15386159718036652,0.8126740635975188
GCN-ODE,ESOL,17,1,0.8549560606479645,0.8949844241142273,1.9600131831406968,0.8227965831756592,1.8793059814080253
GCN-ODE,ESOL,17,2,0.456351350992918,0.6801305413246155,1.7086276134314977,0.5878750085830688,1.588524123131439
GCN-ODE,ESOL,17,3,0.3397350776940584,0.46128183603286743,1.4071307497146819,0.4386385977268219,1.3721598857272068
GCN-ODE,ESOL,17,4,0.2562612406909466,0.38307294249534607,1.2823070259734128,0.30099382996559143,1.1366587619749018
GCN-ODE,ESOL,17,5,0.22872318141162395,0.3370930254459381,1.2028906953230265,0.3510224223136902,1.2274921563047452
GCN-ODE,ESOL,17,6,0.3280222751200199,0.3153185248374939,1.163391944224925,0.2535800635814667,1.0432991333211894
GCN-ODE,ESOL,17,7,0.23195991292595863,0.24920225143432617,1.034254091232134,0.2552061080932617,1.046638803738875
GCN-ODE,ESOL,17,8,0.40187519043684006,0.32437002658843994,1.1799718754051434,0.3549211323261261,1.2342899631229693
GCN-ODE,ESOL,17,9,0.277620043605566,0.3871062994003296,1.289039981529758,0.3293702006340027,1.1890317173506024
GCN-ODE,ESOL,17,10,0.2087748385965824,0.3543781042098999,1.2333453265887153,0.3739307224750519,1.2669131940476965
GCN-ODE,ESOL,17,11,0.2109037358313799,0.27184808254241943,1.080225460219586,0.274181604385376,1.0848518268647709
GCN-ODE,ESOL,17,12,0.2064582547172904,0.3806864023208618,1.2783063708565807,0.26404768228530884,1.0646146599228379
GCN-ODE,ESOL,17,13,0.21529683656990528,0.22861352562904358,0.9906088818703955,0.18645639717578888,0.8946226981115956
GCN-ODE,ESOL,17,14,0.18671180866658688,0.2078445851802826,0.9445405756109011,0.19127291440963745,0.9061040103000549
GCN-ODE,ESOL,17,15,0.17847025580704212,0.2321312427520752,0.998201153023187,0.19568711519241333,0.916499841566223
GCN-ODE,ESOL,17,16,0.3625333830714226,0.2955869734287262,1.1264033571550884,0.2776511311531067,1.0916941804306373
GCN-ODE,ESOL,17,17,0.1731448257341981,0.230646014213562,0.9950026875847793,0.18679802119731903,0.8954419826326938
GCN-ODE,ESOL,17,18,0.1908496581017971,0.2008388489484787,0.9284855421663125,0.2175995111465454,0.9664519031692026
GCN-ODE,ESOL,17,19,0.22818797826766968,0.22289074957370758,0.9781316129320747,0.2146822214126587,0.9599516238501012
GCN-ODE,ESOL,17,20,0.16678917314857244,0.2899380624294281,1.115588237252906,0.3269617557525635,1.184676427404551
GCN-ODE,ESOL,17,21,0.14071928337216377,0.22123456001281738,0.9744908140306385,0.21097858250141144,0.9516351656424029
GCN-ODE,ESOL,17,22,0.13127986155450344,0.2056102305650711,0.9394499844123863,0.21085304021835327,0.9513519242028892
GCN-ODE,ESOL,17,23,0.11851269286125898,0.1837112307548523,0.8880125513371108,0.20075127482414246,0.9282831115138946
GCN-ODE,ESOL,17,24,0.12005862407386303,0.18322932720184326,0.8868471968461613,0.1819392889738083,0.8837196955145483
GCN-ODE,ESOL,17,25,0.129627731628716,0.17875851690769196,0.8759606741630621,0.1759493052959442,0.8690506106279744
GCN-ODE,ESOL,17,26,0.15244121756404638,0.2674773931503296,1.071506530332402,0.22778411209583282,0.9888103712148327
GCN-ODE,ESOL,17,27,0.1691405288875103,0.17134472727775574,0.857603744648206,0.16920970380306244,0.8522439732180419
GCN-ODE,ESOL,17,28,0.19917293544858694,0.17491579055786133,0.866494460297853,0.15889455378055573,0.8258588121091277
GCN-ODE,ESOL,17,29,0.1373859397135675,0.2362656444311142,1.007051106354102,0.2027105838060379,0.9328020961059883
GCN-ODE,ESOL,17,30,0.10343834664672613,0.20547963678836823,0.9391515489651686,0.2075360119342804,0.9438391940176135
GCN-ODE,ESOL,17,31,0.11989269964396954,0.23428601026535034,1.002823420079094,0.26459401845932007,1.065715524178921
GCN-ODE,ESOL,17,32,0.17270742263644934,0.24269305169582367,1.0206572646807035,0.25854313373565674,1.053459356641962
GCN-ODE,ESOL,17,33,0.169848944991827,0.2291063666343689,0.991676168770238,0.21756379306316376,0.9663725875628982
GCN-ODE,ESOL,17,34,0.144199853297323,0.19646894931793213,0.9183288517223559,0.16871659457683563,0.8510012045447211
GCN-ODE,ESOL,17,35,0.13567761983722448,0.1535475254058838,0.8118441942814977,0.14742501080036163,0.7954939674541925
GCN-ODE,ESOL,17,36,0.10805538576096296,0.18567296862602234,0.8927412823027358,0.17149940133094788,0.8579907452722193
GCN-ODE,ESOL,17,37,0.11454894486814737,0.18156801164150238,0.882817462468336,0.18767164647579193,0.8975333266592329
GCN-ODE,ESOL,17,38,0.10500962613150477,0.16807541251182556,0.8493826377250169,0.1674758493900299,0.8478663311638458
GCN-ODE,ESOL,17,39,0.0868028593249619,0.18202964961528778,0.883939074857105,0.15895475447177887,0.8260152681870025
GCN-ODE,ESOL,17,40,0.0794299291446805,0.16087061166763306,0.8309781569354107,0.15439708530902863,0.8140870513435416
GCN-ODE,ESOL,17,41,0.10792060289531946,0.1572672426700592,0.8216188836728268,0.14830470085144043,0.797863702203104
GCN-ODE,ESOL,17,42,0.10955521371215582,0.19427017867565155,0.913175755943332,0.177712544798851,0.8733942420360862
GCN-ODE,ESOL,17,43,0.10631779953837395,0.15448053181171417,0.814306927556427,0.13965657353401184,0.7742514517736327
GCN-ODE,ESOL,17,44,0.13314372301101685,0.16452613472938538,0.8403665024615585,0.1736619919538498,0.8633834295086382
GCN-ODE,ESOL,17,45,0.08333125477656722,0.16746196150779724,0.8478311454952691,0.1548006534576416,0.8151502667310393
GCN-ODE,ESOL,17,46,0.09631996229290962,0.16583548486232758,0.8437038691590334,0.16159701347351074,0.8328523121777602
GCN-ODE,ESOL,17,47,0.12312703672796488,0.24532277882099152,1.0261721003677011,0.26960888504981995,1.0757674272434565
GCN-ODE,ESOL,17,48,0.10211196821182966,0.19959309697151184,0.9256014106006144,0.19544556736946106,0.9159340567964971
GCN-ODE,ESOL,17,49,0.14951961301267147,0.31847813725471497,1.169206097799603,0.2857544422149658,1.107510248657753
GCN-ODE,ESOL,17,50,0.15335225220769644,0.2349778264760971,1.004302900156044,0.20743520557880402,0.9436099586414897
GCN-ODE,ESOL,17,51,0.08338413806632161,0.28179407119750977,1.099808886571993,0.24220098555088043,1.0196220971333076
GCN-ODE,ESOL,17,52,0.106765853241086,0.1508219838142395,0.8046066095378912,0.13807454705238342,0.7698535147578583
GCN-ODE,ESOL,17,53,0.11507915426045656,0.15159036219120026,0.8066536669104011,0.15501098334789276,0.8157038244984834
GCN-ODE,ESOL,17,54,0.12669959757477045,0.1491757333278656,0.8002033288175663,0.15308576822280884,0.810622577119499
GCN-ODE,ESOL,17,55,0.13604352995753288,0.17213699221611023,0.8595841586734164,0.14648373425006866,0.7929503715903458
GCN-ODE,ESOL,17,56,0.15879852138459682,0.19388775527477264,0.9122764548733415,0.18076033890247345,0.8808518301562447
GCN-ODE,ESOL,17,57,0.14149545598775148,0.2115236520767212,0.9528636574078224,0.19215570390224457,0.9081924601923392
GCN-ODE,ESOL,17,58,0.1184470672160387,0.1513270139694214,0.8059525776606814,0.15490247309207916,0.815418394090489
GCN-ODE,ESOL,17,59,0.1258083852007985,0.13775582611560822,0.7689644134606319,0.14570678770542145,0.7908446704130936
GCN-ODE,ESOL,17,60,0.0836040391586721,0.16687405109405518,0.8463416387168744,0.14733313024044037,0.7952459925814707
GCN-ODE,ESOL,17,61,0.08235302288085222,0.13595366477966309,0.7639180442756301,0.13100603222846985,0.7498889284539763
GCN-ODE,ESOL,17,62,0.06936202896758914,0.12998993694782257,0.7469751235057387,0.12368336319923401,0.7286298319704962
GCN-ODE,ESOL,17,63,0.16615313943475485,0.16271497309207916,0.8357281645587719,0.14637799561023712,0.7926641546329363
GCN-ODE,ESOL,17,64,0.11955226957798004,0.19281502068042755,0.909749247041974,0.15411029756069183,0.8133306292257018
GCN-ODE,ESOL,17,65,0.1535877911373973,0.1790602207183838,0.8766996021453904,0.14335691928863525,0.7844416084732084
GCN-ODE,ESOL,17,66,0.1004056790843606,0.20830312371253967,0.9455819494680459,0.2141064703464508,0.9586634205664624
GCN-ODE,ESOL,17,67,0.11867444403469563,0.1770143359899521,0.8716768442937085,0.19582732021808624,0.9168280473894325
GCN-ODE,ESOL,17,68,0.17745496053248644,0.2503260672092438,1.036583546242834,0.23800605535507202,1.0107536278413538
GCN-ODE,ESOL,17,69,0.10956323519349098,0.16135261952877045,0.8322222136800392,0.15186652541160583,0.8073880332937811
GCN-ODE,ESOL,17,70,0.09075846802443266,0.14064978063106537,0.7769995459281547,0.1315791755914688,0.7515274626560976
GCN-ODE,ESOL,17,71,0.09712373465299606,0.13409312069416046,0.7586728747163585,0.11774618923664093,0.7109265588610145
GCN-ODE,ESOL,17,72,0.10200864309445024,0.1820908486843109,0.884087713373537,0.1718755066394806,0.8589310279507428
GCN-ODE,ESOL,17,73,0.09506466769380495,0.1887691169977188,0.9001538674962504,0.15913604199886322,0.8264860453157415
GCN-ODE,ESOL,17,74,0.09110464854165912,0.14414846897125244,0.7866041583008774,0.13596390187740326,0.7639467178958317
GCN-ODE,ESOL,17,75,0.10573009680956602,0.14076609909534454,0.7773208231396396,0.1246376559138298,0.7314353300465138
GCN-ODE,ESOL,17,76,0.21382573479786515,0.16277360916137695,0.8358786731591916,0.13959017395973206,0.7740672466577614
GCN-ODE,ESOL,17,77,0.11024456564337015,0.20996670424938202,0.9493502929968324,0.21806280314922333,0.967480196442108
GCN-ODE,ESOL,17,78,0.08419486600905657,0.21017447113990784,0.9498199317331629,0.17243653535842896,0.860331748361863
GCN-ODE,ESOL,17,79,0.08191113639622927,0.1349336802959442,0.7610469496576953,0.12185245007276535,0.7232166488716498
GCN-ODE,ESOL,17,80,0.08188121765851974,0.15379011631011963,0.8124852545940758,0.17292752861976624,0.8615556619654376
GCN-ODE,ESOL,17,81,0.06399229820817709,0.13643863797187805,0.7652793415405149,0.13597171008586884,0.7639686807708952
GCN-ODE,ESOL,17,82,0.0998422997072339,0.1582135409116745,0.8240871233944747,0.1317570060491562,0.7520352009158849
GCN-ODE,ESOL,37,1,0.6987515352666378,0.9337688088417053,2.0020317248289747,0.8503469824790955,1.9105101961504227
GCN-ODE,ESOL,37,2,0.4209584519267082,0.7000529766082764,1.7334716093710925,0.6563963890075684,1.678550299769477
GCN-ODE,ESOL,37,3,0.4464508555829525,0.39871326088905334,1.3082225671680652,0.45595306158065796,1.3989795934103633
GCN-ODE,ESOL,37,4,0.35305285546928644,0.43275585770606995,1.3629275849683562,0.38540253043174744,1.286200195030372
GCN-ODE,ESOL,37,5,0.30225764587521553,0.33911383152008057,1.2064908987841048,0.31516286730766296,1.1631046424982319
GCN-ODE,ESOL,37,6,0.22196175903081894,0.3024238646030426,1.1393556717296736,0.30245742201805115,1.139418865704949
GCN-ODE,ESOL,37,7,0.32168841920793056,0.3498874604701996,1.2255060299056149,0.37437042593955994,1.2676579666267132
GCN-ODE,ESOL,37,8,0.29404232278466225,0.2230091243982315,0.978391414837511,0.26585498452186584,1.0682519164779045
GCN-ODE,ESOL,37,9,0.2827002387493849,0.339417964220047,1.2070317438118427,0.29715028405189514,1.1293780650955938
GCN-ODE,ESOL,37,10,0.24211128428578377,0.21094287931919098,0.9515546150068745,0.23614846169948578,1.0068014825351548
GCN-ODE,ESOL,37,11,0.2070126309990883,0.2928829789161682,1.121239363620963,0.33214160799980164,1.194023684140551
GCN-ODE,ESOL,37,12,0.1798869464546442,0.19098126888275146,0.9054128134221678,0.18807514011859894,0.8984977701952337
GCN-ODE,ESOL,37,13,0.24171591736376286,0.24659016728401184,1.0288194276504494,0.28303927183151245,1.1022361156707876
GCN-ODE,ESOL,37,14,0.1670819241553545,0.195211261510849,0.9153847545211874,0.21294811367988586,0.9560667198912458
GCN-ODE,ESOL,37,15,0.13722887448966503,0.2218778431415558,0.975906609575553,0.23613888025283813,1.0067810576436618
GCN-ODE,ESOL,37,16,0.14897361770272255,0.19588661193847656,0.9169669345876353,0.23582495748996735,1.0061116615119308
GCN-ODE,ESOL,37,17,0.15129379648715258,0.18284441530704498,0.8859151147776126,0.19650015234947205,0.9184017377694068
GCN-ODE,ESOL,37,18,0.20759642776101828,0.16787169873714447,0.8488677547944982,0.1595737338066101,0.8276219189426195
GCN-ODE,ESOL,37,19,0.17952601239085197,0.1703934669494629,0.855219800425389,0.16069579124450684,0.830526612240682
GCN-ODE,ESOL,37,20,0.14816725719720125,0.16773474216461182,0.8485214107601721,0.16660025715827942,0.8456470567825137
GCN-ODE,ESOL,37,21,0.18520653620362282,0.2306261658668518,0.9949598253468631,0.22679154574871063,0.9866536424771717
GCN-ODE,ESOL,37,22,0.1987417684867978,0.32268601655960083,1.1769048448567756,0.2725488245487213,1.0816167595277322
GCN-ODE,ESOL,37,23,0.2031822856515646,0.22443611919879913,0.98151663905346,0.1897120475769043,0.902399267825462
GCN-ODE,ESOL,37,24,0.16467415541410446,0.2137341946363449,0.957829667850736,0.179559588432312,0.8779213027638572
GCN-ODE,ESOL,37,25,0.17223181668668985,0.2273842841386795,0.9879421210150461,0.20975983142852783,0.9488824947354164
GCN-ODE,ESOL,37,26,0.2210380556061864,0.18580017983913422,0.8930470843594782,0.171526700258255,0.8580590663287997
GCN-ODE,ESOL,37,27,0.16679151449352503,0.2126542329788208,0.9554067097170137,0.20793560147285461,0.9447475352945351
GCN-ODE,ESOL,37,28,0.26829564291983843,0.20567932724952698,0.939607762162247,0.1747160702943802,0.8659996282453378
GCN-ODE,ESOL,37,29,0.18000414595007896,0.1812105029821396,0.881947929562335,0.1636326164007187,0.8380815337400324
GCN-ODE,ESOL,37,30,0.1874781670048833,0.22584469616413116,0.9845918386293511,0.2275080680847168,0.9882109846987311
GCN-ODE,ESOL,37,31,0.13187974272295833,0.1598527580499649,0.8283451795274605,0.177761048078537,0.8735134576242285
GCN-ODE,ESOL,37,32,0.15901851933449507,0.19011235237121582,0.9033507965717804,0.2114662230014801,0.9527343199457369
GCN-ODE,ESOL,37,33,0.12468446977436543,0.22678817808628082,0.9866463025242582,0.24657556414604187,1.0287890692670068
GCN-ODE,ESOL,37,34,0.10884816385805607,0.18430866301059723,0.8894553283744531,0.17798084020614624,0.8740532385151663
GCN-ODE,ESOL,37,35,0.10437380615621805,0.16330786049365997,0.8372493326065442,0.17395257949829102,0.8641053835831471
GCN-ODE,ESOL,37,36,0.14780215453356504,0.1612447053194046,0.8319438118278576,0.16942375898361206,0.8527827837593801
GCN-ODE,ESOL,37,37,0.0905480608344078,0.15360881388187408,0.812006140051492,0.15517263114452362,0.8161290624502523
GCN-ODE,ESOL,37,38,0.11972882319241762,0.141794815659523,0.7801560181079339,0.1675572395324707,0.8480722839119458
GCN-ODE,ESOL,37,39,0.10198707226663828,0.14812995493412018,0.7973935553088165,0.150197833776474,0.8029400638549188
GCN-ODE,ESOL,37,40,0.1084843659773469,0.20829664170742035,0.9455672622269262,0.23811370134353638,1.0109821716532674
GCN-ODE,ESOL,37,41,0.12508929427713156,0.15427015721797943,0.813752236429121,0.1967555284500122,0.9189984653841972
GCN-ODE,ESOL,37,42,0.11523510282859206,0.14914043247699738,0.8001086876470845,0.1774263083934784,0.8726906273609676
GCN-ODE,ESOL,37,43,0.11935455165803432,0.14770154654979706,0.7962396370110096,0.17076069116592407,0.8561408829599089
GCN-ODE,ESOL,37,44,0.14593113772571087,0.137746661901474,0.7689388337854332,0.16470688581466675,0.8408280038869507
GCN-ODE,ESOL,37,45,0.10663749743252993,0.19247159361839294,0.9089386617446795,0.1556088626384735,0.8172754287824556
GCN-ODE,ESOL,37,46,0.11474968306720257,0.19065633416175842,0.904642323369071,0.20158150792121887,0.9302006114939663
GCN-ODE,ESOL,37,47,0.10055514425039291,0.14114749431610107,0.7783731516823327,0.15351571142673492,0.8117600519505435
GCN-ODE,ESOL,37,48,0.09589876607060432,0.13939186930656433,0.7735172962678856,0.14163632690906525,0.7797198760930496
GCN-ODE,ESOL,37,49,0.1013557780534029,0.19350068271160126,0.9113654098372412,0.19136348366737366,0.9063184975355336
GCN-ODE,ESOL,37,50,0.14024960156530142,0.1320214420557022,0.7527894360725371,0.13418616354465485,0.758935941131456
GCN-ODE,ESOL,37,51,0.09739639796316624,0.18338637053966522,0.8872271521327889,0.19534654915332794,0.915701969023301
GCN-ODE,ESOL,37,52,0.11938053090125322,0.214641273021698,0.9598600037639416,0.21635569632053375,0.9636857655316192
GCN-ODE,ESOL,37,53,0.0992973130196333,0.12932750582695007,0.7450693897600434,0.1255527287721634,0.7341154329679096
GCN-ODE,ESOL,37,54,0.10620078910142183,0.1665639579296112,0.8455548233494684,0.18313777446746826,0.886625545493474
GCN-ODE,ESOL,37,55,0.11175646726042032,0.1782057136297226,0.8746052600922244,0.20845524966716766,0.9459271285033851
GCN-ODE,ESOL,37,56,0.08856023894622922,0.1627318263053894,0.8357714550494836,0.18263846635818481,0.8854160907219902
GCN-ODE,ESOL,37,57,0.17556454334408045,0.12799789011478424,0.7412294729777482,0.1343041956424713,0.7592696897850753
GCN-ODE,ESOL,37,58,0.10951252561062574,0.12265083938837051,0.7255820355111476,0.13330800831317902,0.7564485210544688
GCN-ODE,ESOL,37,59,0.14446175750344992,0.13945569097995758,0.7736943136461084,0.1415368765592575,0.7794461214948241
GCN-ODE,ESOL,37,60,0.0991987781599164,0.13213150203227997,0.753103233750983,0.1264469027519226,0.7367249894105484
GCN-ODE,ESOL,37,61,0.13953032484278083,0.20325440168380737,0.9340524225083806,0.21285764873027802,0.9558636140281177
GCN-ODE,ESOL,37,62,0.26679739262908697,0.23223792016506195,0.9984306299394107,0.2460986077785492,1.0277935247389134
GCN-ODE,ESOL,37,63,0.20182323642075062,0.18238648772239685,0.8848050342397628,0.15313348174095154,0.8107489276588352
GCN-ODE,ESOL,37,64,0.17255777213722467,0.33494833111763,1.1990580000605289,0.23336263000965118,1.000845313422682
GCN-ODE,ESOL,37,65,0.16939656902104616,0.15897676348686218,0.826072380261394,0.16262932121753693,0.8355082185068222
GCN-ODE,ESOL,37,66,0.1274130055680871,0.15916141867637634,0.8265520307891047,0.1637200266122818,0.838305319576502
GCN-ODE,ESOL,37,67,0.10409086663275957,0.1629345864057541,0.8362918708708145,0.13987909257411957,0.7748679986949124
GCN-ODE,ESOL,37,68,0.0906345397233963,0.17053265869617462,0.8555690062141253,0.17051008343696594,0.8555124698423487
GCN-ODE,ESOL,37,69,0.09763784939423203,0.12533578276634216,0.7334809237848899,0.11803025752305984,0.7117836077854939
GCN-ODE,ESOL,37,70,0.07895112689584494,0.13561691343784332,0.7629712883983027,0.14132806658744812,0.7788709657381231
GCN-ODE,ESOL,37,71,0.08179913926869631,0.12102921307086945,0.7207694914739594,0.12464862316846848,0.7314675178773321
GCN-ODE,ESOL,37,72,0.08839627681300044,0.19681338965892792,0.9191335552185241,0.215507373213768,0.9617946492543455
GCN-ODE,ESOL,37,73,0.1296720216050744,0.14031445980072021,0.7760728962052835,0.12985430657863617,0.7465853444656494
GCN-ODE,ESOL,37,74,0.1054174741730094,0.1442585438489914,0.7869045473812567,0.11781439185142517,0.7111324001228292
GCN-ODE,ESOL,37,75,0.1952638761140406,0.20310822129249573,0.9337165145282955,0.22340518236160278,0.979259763850604
GCN-ODE,ESOL,37,76,0.1661879327148199,0.14773987233638763,0.7963429338965747,0.15915773808956146,0.8265425118984336
GCN-ODE,ESOL,37,77,0.13583457004278898,0.15851598978042603,0.8248744002015023,0.16403420269489288,0.8391091971305135
GCN-ODE,ESOL,37,78,0.10350082814693451,0.13955986499786377,0.7739831945260717,0.15613721311092377,0.8186617636272322
GCN-ODE,ESOL,37,79,0.10727221239358187,0.1371208131313324,0.7671900731682598,0.145957812666893,0.7915255939541055
GCN-ODE,ESOL,37,80,0.10069392155855894,0.15782438218593597,0.8230729658846201,0.12740081548690796,0.7394986484739632
GCN-ODE,ESOL,37,81,0.1171354353427887,0.14091841876506805,0.7777412586683492,0.13263529539108276,0.7545375256367268
GCN-ODE,ESOL,37,82,0.08900215523317456,0.12546850740909576,0.733869175501396,0.12533701956272125,0.733484580597551
GCN-ODE,ESOL,37,83,0.1686951545998454,0.16602207720279694,0.8441783029884626,0.17940764129161835,0.877549815923917
GCN-ODE,ESOL,37,84,0.16743316035717726,0.1648738831281662,0.8412541456531331,0.1789603978395462,0.8764552888907283
GCN-ODE,ESOL,37,85,0.23192757740616798,0.15884405374526978,0.8257275191251692,0.15689332783222198,0.8206415878676361
GCN-ODE,ESOL,37,86,0.13976393826305866,0.1556234210729599,0.8173136436884382,0.14560483396053314,0.7905679071491639
GCN-ODE,ESOL,37,87,0.12125862017273903,0.17490682005882263,0.8664722758005519,0.21690422296524048,0.9649066364010692
GCN-ODE,ESOL,37,88,0.10838689934462309,0.12293512374162674,0.7264224912223132,0.12301142513751984,0.7266478129516271
GCN-ODE,ESOL,37,89,0.15377763472497463,0.18641787767410278,0.8945303171477805,0.17879360914230347,0.8760467807349861
GCN-ODE,ESOL,37,90,0.10849006101489067,0.13760687410831451,0.768548638248509,0.12002179771661758,0.7177634725073576
GCN-ODE,ESOL,37,91,0.09565959125757217,0.1350981742143631,0.7615107325638533,0.14780473709106445,0.7965176847114604
