model,dataset,seed,epoch,train_loss,val_loss,val_rmse,test_loss,test_rmse
GCN-CfC,Lipophilicity,37,19,0.2517528434594472,0.46299707889556885,0.8260971288032909,0.4556393697857857,0.8141039275832439
GCN-CfC,Lipophilicity,37,20,0.24335037889303984,0.5434397161006927,0.9013308169548,0.5753705203533173,0.9024230790049714
GCN-CfC,Lipophilicity,37,21,0.25421887912132124,0.44045139104127884,0.8292175499400816,0.4531307518482208,0.8146071619969776
GCN-CfC,Lipophilicity,37,22,0.22540975665604626,0.4789251983165741,0.8548532998122129,0.490497425198555,0.8358617730466845
GCN-CfC,Lipophilicity,37,23,0.22807724939452279,0.6096176728606224,0.9589301752440854,0.5119690597057343,0.8924335721616948
GCN-CfC,Lipophilicity,37,24,0.24680064728966467,0.42526695877313614,0.8022867704400732,0.4176633208990097,0.7725971550323498
GCN-CfC,Lipophilicity,37,25,0.22299805614683363,0.4305292069911957,0.8061130082014414,0.4089605063199997,0.7649327087102681
GCN-CfC,Lipophilicity,37,26,0.232530923905196,0.4322362616658211,0.8111174631813562,0.4556093215942383,0.7988891205200027
GCN-CfC,Lipophilicity,37,27,0.21174961659643385,0.41304298490285873,0.8002694704284521,0.4133772626519203,0.774789687815149
GCN-CfC,Lipophilicity,37,28,0.2080264941409782,0.5910114198923111,0.9385951321551842,0.5908874720335007,0.9365873344827621
GCN-CfC,Lipophilicity,37,29,0.20574072086148792,0.40586958080530167,0.7864132209285449,0.39904146641492844,0.7680711400491836
GCN-CfC,Lipophilicity,37,30,0.19118909261844777,0.4208596721291542,0.7990381762129678,0.4198633283376694,0.7790081665335743
GCN-CfC,Lipophilicity,37,31,0.1764861405999572,0.611243724822998,0.9584635390409637,0.675218939781189,0.9842935558716994
GCN-CfC,Lipophilicity,37,32,0.20195374499868463,0.6088488027453423,0.9504223323978145,0.6260853856801987,0.9568152982000706
GCN-CfC,Lipophilicity,37,33,0.18620487771652364,0.43708086758852005,0.8138731943215043,0.3965857923030853,0.759061158243048
GCN-CfC,Lipophilicity,37,34,0.1811623716795886,0.4380059838294983,0.811320622666136,0.43342044204473495,0.7900421934690547
GCN-CfC,Lipophilicity,37,35,0.20996886160638598,0.4419959485530853,0.823671710819292,0.42461178451776505,0.7830544042772402
GCN-CfC,Lipophilicity,37,36,0.1876768919604796,0.43224767595529556,0.8079605940755895,0.42708536237478256,0.7831346286872838
GCN-CfC,Lipophilicity,37,37,0.20091405952418293,0.4248174875974655,0.8083844489882446,0.4334334656596184,0.7885044881974752
GCN-CfC,Lipophilicity,37,38,0.17464166603706502,0.36857444047927856,0.7443100543640636,0.3828796148300171,0.7446810144421361
GCN-CfC,Lipophilicity,37,39,0.17619006363330064,0.6040272861719131,0.9515564002231468,0.6324554830789566,0.9504692098455588
GCN-CfC,Lipophilicity,37,40,0.18452355155238398,0.3916166201233864,0.773016921239413,0.36826808005571365,0.736831695216004
GCN-CfC,Lipophilicity,37,41,0.16059182087580362,0.38457367569208145,0.7618999559103296,0.3870820328593254,0.7543078128884954
GCN-CfC,Lipophilicity,37,42,0.16013667070203358,0.39994000643491745,0.7873091905522348,0.4046534225344658,0.7697040344519122
GCN-CfC,Lipophilicity,37,43,0.1646678348382314,0.5680776536464691,0.9179787493222016,0.5865445584058762,0.9286565112863797
GCN-CfC,Lipophilicity,37,44,0.19003987477885353,0.4025789201259613,0.793366130610393,0.45694686472415924,0.8089816872088378
GCN-CfC,Lipophilicity,37,45,0.1687098918137727,0.4401305913925171,0.8197657988626348,0.4490562379360199,0.8182393352444082
GCN-CfC,Lipophilicity,37,46,0.15571772307157516,0.38748977705836296,0.7840788932050482,0.400066576898098,0.7659448617233547
GCN-CfC,Lipophilicity,37,47,0.16635985286147506,0.4290105551481247,0.81874534227051,0.44024714082479477,0.8034175369708523
GCN-CfC,Lipophilicity,37,48,0.15422604812516105,0.3884704038500786,0.767858866439355,0.38685616105794907,0.7445993686508383
GCN-CfC,Lipophilicity,37,49,0.15179648802236276,0.4017965570092201,0.7839671377768418,0.38430535048246384,0.7628310469857807
GCN-CfC,Lipophilicity,37,50,0.14668479672184698,0.4112658351659775,0.7884892940556406,0.36659371852874756,0.7444293645933548
GCN-CfC,Lipophilicity,37,51,0.1611294487008342,0.4398597478866577,0.8316188381166897,0.4445342570543289,0.8036097002755082
GCN-CfC,Lipophilicity,37,52,0.14435235328144497,0.36988164484500885,0.7531335853942052,0.3739718645811081,0.7346534606888431
GCN-CfC,Lipophilicity,37,53,0.15730062816981916,0.3939296528697014,0.7689413142760425,0.39250989258289337,0.7629717571286
GCN-CfC,Lipophilicity,37,54,0.15856816757608344,0.3921973258256912,0.7686656207785835,0.3875925689935684,0.7642225928591158
GCN-CfC,Lipophilicity,37,55,0.14607729017734528,0.450248658657074,0.8293331977411244,0.3941657617688179,0.7756427191739874
GCN-CfC,Lipophilicity,37,56,0.13553994480106565,0.49308817088603973,0.8620031916256121,0.49068833887577057,0.8538784067931724
GCN-CfC,Lipophilicity,37,57,0.13361865282058716,0.4798121079802513,0.8603547147071758,0.48427625000476837,0.8353136176641646
GCN-CfC,Lipophilicity,37,58,0.148697126518797,0.4382394105195999,0.8128917556600851,0.4415837302803993,0.8008822493709564
GCN,Lipophilicity,7,1,0.8672162647600528,1.0915044248104095,1.2164050798649388,0.7383407354354858,1.0734650898459819
GCN,Lipophilicity,7,2,0.6951013869709439,0.8781757801771164,1.1046665907287878,0.6098245605826378,0.978554060556108
GCN,Lipophilicity,7,3,0.6061195455215596,0.6769463568925858,1.001211267262672,0.5817673206329346,0.9424632300026744
GCN,Lipophilicity,7,4,0.5427846511205038,0.7703224122524261,1.0828137924825156,0.7455404549837112,1.0640350360659037
GCN,Lipophilicity,7,5,0.4995994501643711,0.7007020264863968,1.036166177081215,0.652839794754982,0.9911926568511318
GCN,Lipophilicity,7,6,0.45678077914096693,0.5929967164993286,0.9404270889072028,0.5011098608374596,0.8669573848001288
GCN,Lipophilicity,7,7,0.4426675902472602,0.6481746286153793,1.0006327415419405,0.6155562251806259,0.9573126554350164
GCN,Lipophilicity,7,8,0.4051574435498979,0.5936444997787476,0.930398685049799,0.4930487647652626,0.8679397344675156
GCN,Lipophilicity,7,9,0.41495992408858406,0.5307138785719872,0.8887897790518554,0.4956304728984833,0.8600000709156628
GCN,Lipophilicity,7,10,0.40501291884316337,0.5282855704426765,0.907247750452679,0.5071331411600113,0.8714471963828483
GCN,Lipophilicity,7,11,0.36456146946659795,0.5569213256239891,0.9133028639690538,0.4714512452483177,0.8450301313953269
GCN,Lipophilicity,7,12,0.3719311312392906,0.7915977835655212,1.1046322194988336,0.8409216850996017,1.1127782387990934
GCN,Lipophilicity,7,13,0.35994031142305444,0.574604719877243,0.9066873021500618,0.4868812635540962,0.8555592876582743
GCN,Lipophilicity,7,14,0.35872756993329086,0.5545073002576828,0.9096740624166874,0.5576398596167564,0.9034523697285505
GCN,Lipophilicity,7,15,0.34863877958721584,0.46460510045289993,0.8450149661211629,0.43014010041952133,0.8000247638565077
GCN,Lipophilicity,7,16,0.3306421670648787,0.5727720186114311,0.9459804350501229,0.5894036442041397,0.9365341933729652
GCN,Lipophilicity,7,17,0.32161830751984205,0.45043453574180603,0.8396044013043865,0.4265316277742386,0.7983865053498485
GCN,Lipophilicity,7,18,0.3206949730714162,0.48783397674560547,0.8459720668487443,0.47736435383558273,0.8362733041683675
GCN,Lipophilicity,7,19,0.3282618334999791,0.44918131083250046,0.8345980028325567,0.4546998143196106,0.8188721136217836
GCN,Lipophilicity,7,20,0.3192383580737644,0.5130923613905907,0.8736452104766312,0.49660902470350266,0.8603338614298005
GCN,Lipophilicity,7,21,0.31933653906539633,0.5960617735981941,0.9627998727120861,0.6281151920557022,0.9565543407252964
GCN,Lipophilicity,7,22,0.3200109788665065,0.4612450823187828,0.8381708205724391,0.4465328976511955,0.8083748636359163
GCN,Lipophilicity,7,23,0.3035360309812758,0.44602520763874054,0.8224878078936846,0.45070523768663406,0.8083906425400718
GCN,Lipophilicity,7,24,0.2917920262725265,0.4817369058728218,0.8582683026267621,0.48272254317998886,0.8432492430293658
GCN,Lipophilicity,7,25,0.29001747182121984,0.46663501113653183,0.839642061367702,0.4640915095806122,0.8110998634279946
GCN,Lipophilicity,7,26,0.2913936310344272,0.4539509415626526,0.8241242991924271,0.45892471075057983,0.8142141087498039
GCN,Lipophilicity,7,27,0.2882150279151069,0.6099133267998695,0.9740242281295355,0.66343092918396,0.9769774509041625
GCN,Lipophilicity,7,28,0.29557506684903745,0.48119474202394485,0.8389429273596752,0.45246876776218414,0.8122316797737655
GCN,Lipophilicity,7,29,0.284211297278051,0.4522820934653282,0.8263134846269931,0.431117907166481,0.8009867334731657
GCN,Lipophilicity,7,30,0.2857688499821557,0.4676184132695198,0.8525178782134982,0.5069828107953072,0.8548789930879274
GCN,Lipophilicity,7,31,0.2757504124332357,0.4498227834701538,0.8301491022618989,0.4696623235940933,0.8210281157099274
GCN,Lipophilicity,7,32,0.27547636848908885,0.4391237273812294,0.8323066506371827,0.44544629752635956,0.800013327487558
GCN,Lipophilicity,7,33,0.27718258290379133,0.41912633925676346,0.7997686915978393,0.43598228693008423,0.7928487376831691
GCN,Lipophilicity,7,34,0.2782945605339827,0.42828910797834396,0.8211169703255462,0.4496874585747719,0.8093599384335137
GCN,Lipophilicity,7,35,0.2681199571600667,0.4503532946109772,0.8252594872073501,0.46077943593263626,0.8119960836165744
GCN,Lipophilicity,7,36,0.2745631855947,0.4464509040117264,0.8367303671150597,0.4832199439406395,0.8420194256437725
GCN,Lipophilicity,7,37,0.26599422759479946,0.4420854449272156,0.8177302817215523,0.43791771680116653,0.7988664016320596
GCN,Lipophilicity,7,38,0.2636911090877321,0.4452388063073158,0.8502775524490402,0.44995783269405365,0.818758628159116
GCN,Lipophilicity,7,39,0.25951958254531576,0.44428838789463043,0.831336936133235,0.43282223492860794,0.7961082883935499
GCN,Lipophilicity,7,40,0.25435888712052945,0.4349576309323311,0.8294121437982991,0.4613904803991318,0.8205239522972425
GCN,Lipophilicity,7,41,0.2513298105310511,0.4473389536142349,0.8402028225516945,0.5077362135052681,0.8625624067423803
GCN,Lipophilicity,7,42,0.2522139698266983,0.49347609281539917,0.8500573040775584,0.48375020921230316,0.82970055463905
GCN,Lipophilicity,7,43,0.2670683733842991,0.4042181111872196,0.8014010380162485,0.44925442337989807,0.8019295623483974
GCN,Lipophilicity,7,44,0.2555186119344499,0.5088968947529793,0.8799890926075251,0.5261979699134827,0.8730210678075389
GCN,Lipophilicity,7,45,0.26093881604848085,0.43289558589458466,0.8129966391743805,0.4914281889796257,0.8391366510285594
GCN,Lipophilicity,7,46,0.26230970963283823,0.44716816395521164,0.8349732515196678,0.453343503177166,0.811683721585114
GCN,Lipophilicity,7,47,0.253179657790396,0.4020527973771095,0.7897259783833458,0.4303277060389519,0.7944812350064694
GCN,Lipophilicity,7,48,0.24549765608928822,0.5067626386880875,0.8721042126669638,0.47880860418081284,0.8362968599336456
GCN,Lipophilicity,7,49,0.2515148448723334,0.4131948798894882,0.8153207671922241,0.44576699286699295,0.8067059802164592
GCN,Lipophilicity,7,50,0.2442908353275723,0.44696810841560364,0.8413743022779225,0.4926302284002304,0.8422236234883361
GCN,Lipophilicity,7,51,0.2438523863200788,0.495123915374279,0.8580296476083602,0.49200527369976044,0.8438514365928371
GCN,Lipophilicity,7,52,0.2469071497519811,0.4508514851331711,0.8346975524594079,0.4635496512055397,0.8186715561656548
GCN,Lipophilicity,7,53,0.24382850417384394,0.4117359593510628,0.7969870395061309,0.4369427412748337,0.7909063569881658
GCN,Lipophilicity,7,54,0.2431935022274653,0.43966950476169586,0.8323975951987216,0.437420591711998,0.8103586368982936
GCN,Lipophilicity,7,55,0.23444025108107813,0.39905276522040367,0.7952696393348244,0.4117588847875595,0.7818759699265817
GCN,Lipophilicity,7,56,0.23886193335056305,0.4279756620526314,0.8199009544171593,0.46460604667663574,0.8234848081256354
GCN,Lipophilicity,7,57,0.23879910012086233,0.4502750039100647,0.835706054876362,0.43704384565353394,0.8073078194919846
GCN,Lipophilicity,7,58,0.23353221460624976,0.40653252601623535,0.8029825611192368,0.4154764488339424,0.7858952323210757
GCN,Lipophilicity,7,59,0.23531060307114213,0.4080588072538376,0.7983355880763866,0.4253270551562309,0.7820045641939086
GCN,Lipophilicity,7,60,0.2251272659610819,0.4101704880595207,0.8041297683420265,0.44441477954387665,0.8050999741641083
GCN,Lipophilicity,7,61,0.23115952754462207,0.503505066037178,0.8876352824947948,0.5436029508709908,0.8901093311877987
GCN,Lipophilicity,7,62,0.22477357199898473,0.4368012771010399,0.8212910945835443,0.44430674612522125,0.8120978166969618
GCN,Lipophilicity,7,63,0.2273119401048731,0.39584188908338547,0.7874853783718428,0.42003073543310165,0.7815877565789595
GCN,Lipophilicity,7,64,0.21574606001377106,0.4869229719042778,0.8686632881525795,0.5444134473800659,0.8873277832894708
GCN,Lipophilicity,7,65,0.2259839337181162,0.4444958344101906,0.8317631392500292,0.46206967532634735,0.8171312681147072
GCN,Lipophilicity,7,66,0.22732796878726394,0.4545382410287857,0.8292953929627338,0.4824354872107506,0.82703972724737
GCN,Lipophilicity,7,67,0.22249471644560495,0.44067810475826263,0.8376569444297356,0.4966079294681549,0.85215927351454
GCN,Lipophilicity,7,68,0.23163380998152275,0.4381789565086365,0.8318954141979472,0.4752641096711159,0.8441068812893898
GCN,Lipophilicity,7,69,0.23794768253962198,0.37962399050593376,0.774653355691184,0.4288756400346756,0.786721259286434
GCN,Lipophilicity,7,70,0.22359482557685287,0.4383401498198509,0.8200791526599749,0.4861370772123337,0.8307352853069369
GCN,Lipophilicity,7,71,0.21217168315693183,0.39631058275699615,0.784647572791764,0.4297923296689987,0.7901879018335846
GCN,Lipophilicity,7,72,0.21512235866652596,0.3881026431918144,0.7861837619359346,0.42078737169504166,0.780996434070491
GCN,Lipophilicity,7,73,0.22082901773629365,0.46669115871191025,0.8581166851977264,0.5023460686206818,0.8504502968973721
GCN,Lipophilicity,7,74,0.23056821138770492,0.40062232315540314,0.7933967825683715,0.4047311469912529,0.7713952121636477
GCN,Lipophilicity,7,75,0.20901933367605563,0.41490618139505386,0.8007184632040318,0.4495491534471512,0.8119568476485619
GCN,Lipophilicity,7,76,0.20887728035449982,0.44877271726727486,0.854435265961244,0.4986260384321213,0.854257361706592
GCN,Lipophilicity,7,77,0.21732889060620908,0.41461317986249924,0.8066862892359911,0.4263986572623253,0.7868795887735262
GCN,Lipophilicity,7,78,0.21296831137604183,0.45181754976511,0.8343003900437653,0.4844331294298172,0.8384688012034694
GCN,Lipophilicity,7,79,0.21013620109469802,0.38374197483062744,0.7700725916914956,0.44648875296115875,0.8037456815493838
GCN,Lipophilicity,7,80,0.22157497372892168,0.3883534036576748,0.7831383580851841,0.40331271290779114,0.7782966868645088
GCN,Lipophilicity,7,81,0.20687384572294024,0.4813912436366081,0.8678853431820457,0.5132312029600143,0.8715047850157384
GCN,Lipophilicity,7,82,0.2103659063577652,0.4637306183576584,0.8425723440425597,0.4985736981034279,0.8499780315477392
GCN,Lipophilicity,7,83,0.20627589027086893,0.43840398639440536,0.8254175372233864,0.4664367064833641,0.8165949918149119
GCN,Lipophilicity,7,84,0.21130015507892327,0.385987751185894,0.7758498669538109,0.42282217741012573,0.7838950584788245
GCN,Lipophilicity,7,85,0.21422838999165428,0.40062248706817627,0.7937612472698506,0.4272046163678169,0.7963687186016629
GCN,Lipophilicity,7,86,0.20901274074006965,0.4268333539366722,0.8132793650023559,0.4717439264059067,0.8240611210371392
GCN,Lipophilicity,7,87,0.2141820341348648,0.40511298179626465,0.7993239377365472,0.4269954413175583,0.7962106291351073
GCN,Lipophilicity,7,88,0.19880370133452946,0.38205136358737946,0.7756982380535086,0.41488857567310333,0.7814415506140315
GCN,Lipophilicity,7,89,0.2045856374833319,0.3933313675224781,0.792100628485597,0.4341534301638603,0.7932278064324548
GCN,Lipophilicity,7,90,0.2014936054194415,0.38131949305534363,0.7773302546724279,0.40491538494825363,0.7765306216783172
GCN,Lipophilicity,7,91,0.19886896897245337,0.4011831283569336,0.7871994459238467,0.43990088254213333,0.7945205837797874
GCN,Lipophilicity,7,92,0.2042385223839018,0.38460729271173477,0.7787560902658937,0.43609629571437836,0.7939008674521704
GCN,Lipophilicity,7,93,0.20035713248782688,0.42409443110227585,0.8188002316157317,0.4242560938000679,0.7992585754912914
GCN,Lipophilicity,7,94,0.20538896156681907,0.4301508143544197,0.8155702024445897,0.4931279271841049,0.8430823404252807
GCN,Lipophilicity,7,95,0.19863493354232223,0.46093717217445374,0.8434842362233895,0.47261296957731247,0.8210320359692608
GCN,Lipophilicity,7,96,0.1941397421889835,0.3803488090634346,0.772075648618671,0.44157761335372925,0.7982931420901475
GCN,Lipophilicity,7,97,0.1960798513006281,0.4559885114431381,0.8419780845938752,0.4892691299319267,0.8543260162085814
GCN,Lipophilicity,7,98,0.19566543731424543,0.41269955039024353,0.8011353244934623,0.43606334924697876,0.7920240214731591
GCN,Lipophilicity,7,99,0.19454049346623598,0.39393898844718933,0.7782006452934709,0.44523490965366364,0.7965088171246403
GCN,Lipophilicity,17,1,0.8936208464481212,1.02399642765522,1.182156889819419,0.7348166108131409,1.069175338878431
GCN,Lipophilicity,17,2,0.7251130607393053,0.8056395947933197,1.0745331460199108,0.6503181010484695,1.002352510385742
GCN,Lipophilicity,17,3,0.6154890137690084,0.7530138790607452,1.0212870711808553,0.5578985884785652,0.9267256543254911
GCN,Lipophilicity,17,4,0.5519669055938721,0.6722582429647446,0.9896790642193629,0.5360006615519524,0.9072159519129411
GCN,Lipophilicity,17,5,0.5085862654226797,0.6281072795391083,0.9579988220601814,0.49011268466711044,0.8631647644164412
GCN,Lipophilicity,17,6,0.48368452213428637,0.6412473171949387,0.962922008691614,0.49431708455085754,0.8652636520909102
GCN,Lipophilicity,17,7,0.4523589081234402,0.5711550414562225,0.9325140611442382,0.5318393781781197,0.8900855589041987
GCN,Lipophilicity,17,8,0.43625448147455853,0.5426697134971619,0.8861789825027976,0.4475845694541931,0.8229897905205482
GCN,Lipophilicity,17,9,0.40939898954497445,0.5208655297756195,0.8681121913659825,0.4469130337238312,0.8211892664964616
GCN,Lipophilicity,17,10,0.39905150289888736,0.5675065368413925,0.9030022138397352,0.5080042108893394,0.867289631645924
GCN,Lipophilicity,17,11,0.3951348540959535,0.6218647584319115,0.974497205742969,0.6311771422624588,0.9582399170721021
GCN,Lipophilicity,17,12,0.3904127842850155,0.6412084698677063,0.9882681020231506,0.6541920006275177,0.9740116832353601
GCN,Lipophilicity,17,13,0.3821758075996681,0.5304065570235252,0.8754584269584771,0.4542548581957817,0.8307965569182832
GCN,Lipophilicity,17,14,0.35689304934607613,0.4822643995285034,0.8473798942981671,0.47936511784791946,0.8305874327925257
GCN,Lipophilicity,17,15,0.34901412162515855,0.5534339845180511,0.9198859788892885,0.5503605827689171,0.90086034740157
GCN,Lipophilicity,17,16,0.3626578251520793,0.613824263215065,0.9406460743821338,0.4985109493136406,0.8653338786274328
GCN,Lipophilicity,17,17,0.3562503390842014,0.4804600849747658,0.8373896383761913,0.44809918850660324,0.8143035604976001
GCN,Lipophilicity,17,18,0.3451207936913879,0.4841955080628395,0.8448707413422857,0.43516743928194046,0.8074011738655944
GCN,Lipophilicity,17,19,0.32964678826155486,0.5208392068743706,0.8878456718588099,0.5006698668003082,0.8595814543601977
GCN,Lipophilicity,17,20,0.3338088713310383,0.5350163280963898,0.9041282875658406,0.5766327232122421,0.9252884273367279
GCN,Lipophilicity,17,21,0.33223161929183537,0.44656871259212494,0.8214812535813,0.42255885899066925,0.7894361763125296
GCN,Lipophilicity,17,22,0.3211053438760616,0.5209194868803024,0.8573431791370035,0.4888443797826767,0.8513038312385067
GCN,Lipophilicity,17,23,0.3249795387188594,0.44685371220111847,0.8183544222515702,0.4499378055334091,0.8132009050623168
GCN,Lipophilicity,17,24,0.3065914986310182,0.46963074803352356,0.8376883238102659,0.4262390807271004,0.7958688180478766
GCN,Lipophilicity,17,25,0.3002046440486555,0.4670654609799385,0.8319159772655381,0.4544176533818245,0.8046511669659874
GCN,Lipophilicity,17,26,0.3061729437775082,0.4563446491956711,0.8291769723555281,0.4534038081765175,0.8146986556962968
GCN,Lipophilicity,17,27,0.29515460409499983,0.4661787897348404,0.817857356169608,0.4455109089612961,0.7993797505515688
GCN,Lipophilicity,17,28,0.30078428321414524,0.46241047233343124,0.8301862937908719,0.4467957466840744,0.8046936849708264
GCN,Lipophilicity,17,29,0.3056599878602558,0.4804084524512291,0.8481902097569214,0.47302862256765366,0.8340648817740857
GCN,Lipophilicity,17,30,0.29562461541758644,0.463547445833683,0.818486351777916,0.44988124817609787,0.8072490844981276
GCN,Lipophilicity,17,31,0.29256022528365805,0.4427824914455414,0.810796712954708,0.450343020260334,0.8111459379652096
GCN,Lipophilicity,17,32,0.28575010542516355,0.4902137443423271,0.8690958761632451,0.47060269862413406,0.8364579194013649
GCN,Lipophilicity,17,33,0.2805710865391625,0.5049603655934334,0.8635742587821043,0.4639027789235115,0.8223094792575475
GCN,Lipophilicity,17,34,0.27608094171241476,0.5275350734591484,0.873078381953415,0.474972739815712,0.8417833862640116
GCN,Lipophilicity,17,35,0.2802260606377213,0.42537669092416763,0.8062981347197898,0.42441748082637787,0.8011395652948052
GCN,Lipophilicity,17,36,0.28070879148112404,0.4985530525445938,0.8623560094195228,0.4678695574402809,0.8298241080773531
GCN,Lipophilicity,17,37,0.2887252674058632,0.45211149752140045,0.8388555701342864,0.4574440121650696,0.8222891108767373
GCN,Lipophilicity,17,38,0.28170178223539283,0.4261014685034752,0.8074198508271865,0.43944426625967026,0.8038960981701163
GCN,Lipophilicity,17,39,0.272659495472908,0.4199279770255089,0.80111218569074,0.4476795792579651,0.80952157125778
GCN,Lipophilicity,17,40,0.2709486782550812,0.4154549464583397,0.7979004937135628,0.41748467087745667,0.7861689399331616
GCN,Lipophilicity,17,41,0.28757255165665235,0.4695203825831413,0.8429731395419773,0.49337709695100784,0.85443666114233
GCN,Lipophilicity,17,42,0.2892717255486382,0.49033723771572113,0.8321683887059201,0.4940829426050186,0.8450298492531759
GCN,Lipophilicity,17,43,0.26035948704790185,0.4535374641418457,0.8177117309175762,0.4692610576748848,0.8268721478240747
GCN,Lipophilicity,17,44,0.2591905963641626,0.5009797811508179,0.8759864627954852,0.5089850649237633,0.8605661979649587
GCN,Lipophilicity,17,45,0.270057554046313,0.4783722832798958,0.8348441415936114,0.45375946164131165,0.8119897340515511
GCN,Lipophilicity,17,46,0.2701038149771867,0.6399077773094177,0.9787921020007551,0.664083257317543,0.9811982864067893
GCN,Lipophilicity,17,47,0.26751064591937596,0.4333018809556961,0.8088653403200419,0.42763084918260574,0.7914447515222188
GCN,Lipophilicity,17,48,0.2604580703708861,0.4703769385814667,0.8390927882916934,0.5237820446491241,0.8664299689056894
GCN,Lipophilicity,17,49,0.24835608844403867,0.5019238367676735,0.8624169005568353,0.5385717302560806,0.8772782230789025
GCN,Lipophilicity,17,50,0.2607619227082641,0.43261438608169556,0.7995262919069644,0.4564777836203575,0.8174652094539575
GCN,Lipophilicity,17,51,0.25862692020557543,0.4326487258076668,0.7995775433546559,0.42814572900533676,0.790718946039504
GCN,Lipophilicity,17,52,0.2509611850535428,0.4496830478310585,0.834184180452809,0.43235207349061966,0.8017330560799927
GCN,Lipophilicity,17,53,0.24492927723460728,0.42934176325798035,0.8070913907267439,0.44742853194475174,0.8024135421812005
GCN,Lipophilicity,17,54,0.24880657538219733,0.41323767602443695,0.7861546483768641,0.4263479709625244,0.7907653035755284
GCN,Lipophilicity,17,55,0.23956657670162343,0.41654855012893677,0.7932543310797966,0.43618231266736984,0.7948818337293257
GCN,Lipophilicity,17,56,0.25286982732790486,0.4126448333263397,0.7993330350811136,0.4120713993906975,0.7815496632933829
GCN,Lipophilicity,17,57,0.24806139369805655,0.40693535655736923,0.8027309594000479,0.43325789272785187,0.7873215685136897
GCN,Lipophilicity,17,58,0.24005707877653618,0.4333159923553467,0.8110433873190087,0.4124373719096184,0.791115723857963
GCN,Lipophilicity,17,59,0.24389990005228254,0.4120109975337982,0.7867722463744512,0.43587684631347656,0.7956887559899561
GCN,Lipophilicity,17,60,0.2434471387554098,0.4454803913831711,0.8312986847237395,0.4464583396911621,0.8155142551815743
GCN,Lipophilicity,17,61,0.23580098924813447,0.4696507155895233,0.8311453029122345,0.5162565037608147,0.850896452363061
GCN,Lipophilicity,17,62,0.25095950342990736,0.42265506088733673,0.8002781473850625,0.4176748991012573,0.7862543805823627
GCN,Lipophilicity,17,63,0.24083267593825305,0.4491853341460228,0.8171640921571672,0.44604863971471786,0.7984558954378013
GCN,Lipophilicity,17,64,0.23091566452273615,0.39864421635866165,0.7862707929181539,0.43800536543130875,0.8088903205751784
GCN,Lipophilicity,17,65,0.23448498602266665,0.4400978982448578,0.8235604789728196,0.42282040417194366,0.7936371865790129
GCN,Lipophilicity,17,66,0.24003794347798382,0.40159859508275986,0.781255874611702,0.4530933052301407,0.801476116619405
GCN,Lipophilicity,17,67,0.23246567668738188,0.46780791133642197,0.8360828736720087,0.49027277529239655,0.8358559969805166
GCN,Lipophilicity,17,68,0.23988527997776313,0.4290035218000412,0.8030324415017036,0.4574345573782921,0.8164690349474842
GCN,Lipophilicity,17,69,0.2351791113615036,0.4520745053887367,0.8117974251444324,0.4797259420156479,0.8305831270592399
GCN,Lipophilicity,17,70,0.24224838062568946,0.4270580932497978,0.8049647399928045,0.4257897287607193,0.7925084850085691
GCN,Lipophilicity,17,71,0.23200842020688234,0.4025519788265228,0.7792312479709288,0.4351244270801544,0.7937358659702362
GCN,Lipophilicity,17,72,0.22082993829691852,0.44440706074237823,0.810752456515458,0.44339118152856827,0.7980833428966974
GCN,Lipophilicity,17,73,0.22692814745284892,0.40861665457487106,0.7942472777495592,0.44116589426994324,0.8053908006040874
GCN,Lipophilicity,17,74,0.2298220627837711,0.45390646159648895,0.8380978912589159,0.4821731299161911,0.8383609189929419
GCN,Lipophilicity,17,75,0.21718668330598762,0.4176529347896576,0.8022005482687227,0.42160478234291077,0.7810487487979286
GCN,Lipophilicity,17,76,0.21781877566266944,0.43847811222076416,0.8117145997162531,0.4371121674776077,0.7950692005149507
GCN,Lipophilicity,17,77,0.21964482742327232,0.4086515009403229,0.7880346194059584,0.4548703581094742,0.8048811744278936
GCN,Lipophilicity,17,78,0.2127247174028997,0.39811258763074875,0.7810926278875646,0.4255060777068138,0.797320222830818
GCN,Lipophilicity,17,79,0.22119088139798906,0.4018513858318329,0.7889777789570621,0.41767609864473343,0.7794125502166431
GCN,Lipophilicity,17,80,0.22441888517803615,0.44314125180244446,0.8231064581611071,0.5528698787093163,0.8977956054457579
GCN,Lipophilicity,17,81,0.22778283445923417,0.4847835749387741,0.8723399054216914,0.5398499220609665,0.896482313897583
GCN,Lipophilicity,17,82,0.22869306747560147,0.46303751319646835,0.8507309799825818,0.44279368221759796,0.8069497686798826
GCN,Lipophilicity,17,83,0.23043166487305253,0.4218917191028595,0.7931481520187261,0.44220561534166336,0.8006729052682009
GCN,Lipophilicity,17,84,0.22397181115768575,0.39963772892951965,0.7809774304790917,0.41494882851839066,0.777291722689173
GCN,Lipophilicity,17,85,0.21441266216613628,0.46735142171382904,0.8227586151803301,0.46920283883810043,0.8328781832044911
GCN,Lipophilicity,17,86,0.23050527826503472,0.41678449511528015,0.7899141153900104,0.4420539066195488,0.7964200609853361
GCN,Lipophilicity,17,87,0.23075342509481642,0.4324195981025696,0.800303730825384,0.42963801324367523,0.7954647075945245
GCN,Lipophilicity,17,88,0.20680867466661665,0.44172920286655426,0.8228196477235464,0.4417870566248894,0.8071220014568729
