dataset,seed,epoch,train_loss,val_loss,val_roc_auc,val_valid_tasks,test_loss,test_roc_auc,test_valid_tasks,val_rmse,test_rmse
ClinTox,17,3,0.2358306348323822,0.17224295437335968,0.8520770010131711,2.0,0.17048776894807816,0.7344651827046192,2.0,,
ClinTox,17,4,0.206903588026762,0.178138867020607,0.8961499493414387,2.0,0.1523893177509308,0.7856372500738698,2.0,,
ClinTox,17,5,0.1911631241440773,0.15406185388565063,0.916919959473151,2.0,0.15506340563297272,0.7791186513017498,2.0,,
ClinTox,17,6,0.1782675575464964,0.1542697474360466,0.908308004052685,2.0,0.15957890450954437,0.7825905315341934,2.0,,
ClinTox,17,7,0.17389099672436714,0.15016118064522743,0.922998986828774,2.0,0.15172123163938522,0.7968999310548606,2.0,,
ClinTox,17,8,0.16460738256573676,0.17671405524015427,0.8926038500506586,2.0,0.1486097127199173,0.8031443908204471,2.0,,
ClinTox,17,9,0.16550440862774848,0.15550996363162994,0.9174265450861195,2.0,0.14014465361833572,0.8129206474276898,2.0,,
ClinTox,17,10,0.15452746525406838,0.1614852398633957,0.8880445795339412,2.0,0.13014983758330345,0.8300412029285269,2.0,,
ClinTox,17,11,0.15955027043819428,0.14871123805642128,0.916919959473151,2.0,0.13506858050823212,0.8189648379789225,2.0,,
ClinTox,17,12,0.15376836881041528,0.15224747359752655,0.9199594731509626,2.0,0.12832291796803474,0.834085984438097,2.0,,
ClinTox,17,13,0.15704964175820352,0.19183368235826492,0.8895643363728469,2.0,0.12026078626513481,0.8458124035588824,2.0,,
ClinTox,17,14,0.13478921055793763,0.16394323855638504,0.8981762917933132,2.0,0.13897926732897758,0.8343740766275978,2.0,,
ClinTox,17,15,0.12502310574054717,0.1933845356106758,0.8687943262411348,2.0,0.12078892812132835,0.854565973932171,2.0,,
ClinTox,17,16,0.11459938213229179,0.18059583008289337,0.9209726443768997,2.0,0.12346087768673897,0.8524926950983289,2.0,,
ClinTox,17,17,0.11630189642310143,0.23239688575267792,0.9219858156028369,2.0,0.14618947356939316,0.9058365343576611,2.0,,
ClinTox,17,18,0.11373114585876465,0.20395604521036148,0.8419452887537994,2.0,0.1812743917107582,0.8634812370727863,2.0,,
ClinTox,17,19,0.09462530817836523,0.2687786817550659,0.8662613981762919,2.0,0.1232043020427227,0.8739075478512098,2.0,,
ClinTox,17,20,0.095363200455904,0.1849161759018898,0.8956433637284701,2.0,0.1498415246605873,0.8873067073771299,2.0,,
ClinTox,17,21,0.1195411168038845,0.18919677287340164,0.8814589665653496,2.0,0.11938182637095451,0.9150398896877769,2.0,,
ClinTox,17,22,0.11272434592247009,0.2065739706158638,0.8981762917933132,2.0,0.09981098212301731,0.901053875701763,2.0,,
ClinTox,17,23,0.10686782039701939,0.19767314940690994,0.8890577507598785,2.0,0.13361170887947083,0.89096490364096,2.0,,
ClinTox,17,24,0.09253991767764091,0.2203591838479042,0.9007092198581561,2.0,0.1480553336441517,0.8825486719852917,2.0,,
ClinTox,17,25,0.10258717238903045,0.18602003902196884,0.914387031408308,2.0,0.12250137329101562,0.9055870186151876,2.0,,
ClinTox,17,26,0.08581757210195065,0.21259691566228867,0.914387031408308,2.0,0.09476364217698574,0.9186734626875472,2.0,,
ClinTox,17,27,0.0793033666908741,0.2043326497077942,0.8885511651469098,2.0,0.09562664106488228,0.9200966873502086,2.0,,
ClinTox,37,1,0.5657303720712662,0.4995490312576294,0.6175278622087133,2.0,0.4888390451669693,0.6363340884467645,2.0,,
ClinTox,37,2,0.2971904814243317,0.23562134057283401,0.7497467071935158,2.0,0.2292897328734398,0.6098345316655176,2.0,,
ClinTox,37,3,0.24581698328256607,0.19102387875318527,0.8232016210739614,2.0,0.19141604006290436,0.6690961620539086,2.0,,
ClinTox,37,4,0.2236645847558975,0.16857043653726578,0.8961499493414387,2.0,0.1677488461136818,0.7535711940641519,2.0,,
ClinTox,37,5,0.20132006853818893,0.16595688462257385,0.9174265450861195,2.0,0.17704197019338608,0.7787320660560098,2.0,,
ClinTox,37,6,0.19028821736574172,0.15966620296239853,0.9108409321175279,2.0,0.18064159154891968,0.7589653304442037,2.0,,
ClinTox,37,7,0.17242106422781944,0.1535826325416565,0.9083080040526849,2.0,0.16755443066358566,0.8033939065629206,2.0,,
ClinTox,37,8,0.16486028656363488,0.15031300857663155,0.9159067882472138,2.0,0.1628120169043541,0.8082258117469385,2.0,,
ClinTox,37,9,0.1653643310070038,0.14414963871240616,0.9103343465045592,2.0,0.1413598209619522,0.8560630683870121,2.0,,
ClinTox,37,10,0.16171982735395432,0.16484445333480835,0.8996960486322189,2.0,0.1530069187283516,0.8232730884139335,2.0,,
ClinTox,37,11,0.1485005758702755,0.15462186187505722,0.9305977710233029,2.0,0.13891448080539703,0.8508938244853739,2.0,,
ClinTox,37,12,0.15684783607721328,0.1679573506116867,0.9265450861195542,2.0,0.1373579353094101,0.8410297449029844,2.0,,
ClinTox,37,13,0.15644734278321265,0.16392524540424347,0.9311043566362716,2.0,0.13412217050790787,0.8749934337962507,2.0,,
ClinTox,37,14,0.14445710256695748,0.1688435971736908,0.9224924012158054,2.0,0.14398161694407463,0.8847836435864604,2.0,,
ClinTox,37,15,0.15195868238806726,0.178470678627491,0.9189463019250254,2.0,0.12871956452727318,0.8730711776486424,2.0,,
ClinTox,37,16,0.1274293288588524,0.15661725774407387,0.9498480243161094,2.0,0.13199055194854736,0.8636429298401129,2.0,,
ClinTox,37,17,0.13134197741746903,0.1817566528916359,0.8885511651469098,2.0,0.12434210255742073,0.8608843034899373,2.0,,
ClinTox,37,18,0.12607639282941818,0.15860193967819214,0.9371833839918946,2.0,0.1093585416674614,0.9006919137200827,2.0,,
ClinTox,37,19,0.12827096357941628,0.19948429614305496,0.9270516717325228,2.0,0.10518389940261841,0.8980071571620868,2.0,,
ClinTox,37,20,0.11713008731603622,0.23197738081216812,0.8890577507598785,2.0,0.16222798079252243,0.8521307331166487,2.0,,
ClinTox,37,21,0.10437884703278541,0.20154310017824173,0.9533941236068895,2.0,0.1456223800778389,0.9043254867198529,2.0,,
ClinTox,37,22,0.10479622259736061,0.17163542658090591,0.9402228976697062,2.0,0.10190162807703018,0.9273638333497488,2.0,,
ClinTox,37,23,0.10857857763767242,0.17370110005140305,0.9184397163120568,2.0,0.2244601547718048,0.881824748021931,2.0,,
ClinTox,37,24,0.09129054248332977,0.3830481618642807,0.9057750759878419,2.0,0.2834361493587494,0.8891165172855313,2.0,,
ClinTox,37,25,0.09384889155626297,0.16449114307761192,0.9280648429584599,2.0,0.1113591268658638,0.9397263534587479,2.0,,
ClinTox,37,26,0.09355377294123172,0.27883560955524445,0.8900709219858156,2.0,0.16421661525964737,0.891527134836994,2.0,,
ClinTox,37,27,0.08552042096853256,0.2190457284450531,0.9321175278622087,2.0,0.10061927512288094,0.9372032896680784,2.0,,
ClinTox,37,28,0.08107465952634811,0.2069735825061798,0.941742654508612,2.0,0.08764537423849106,0.930997406349519,2.0,,
ClinTox,37,29,0.08079250901937485,0.21982334554195404,0.9194528875379939,2.0,0.12620672211050987,0.9140278735349159,2.0,,
ClinTox,37,30,0.08891999386250973,0.42353588342666626,0.8297872340425532,2.0,0.26125727593898773,0.8757559342066383,2.0,,
ClinTox,37,31,0.0808764599263668,0.18739449977874756,0.9412360688956434,2.0,0.16677948087453842,0.9276765488033094,2.0,,
ClinTox,37,32,0.07650086767971516,0.20501520484685898,0.9123606889564336,2.0,0.1921342946588993,0.913416395810762,2.0,,
ClinTox,37,33,0.07849883362650871,0.21913154423236847,0.9199594731509625,2.0,0.1177293211221695,0.9306108211037789,2.0,,
ClinTox,37,34,0.07889409773051739,0.17012127116322517,0.9265450861195542,2.0,0.12600507214665413,0.9254662004662004,2.0,,
ClinTox,37,35,0.06260100156068801,0.20257142931222916,0.9295845997973657,2.0,0.1558215320110321,0.9194852096260546,2.0,,
ClinTox,37,36,0.06174251101911068,0.19458681717514992,0.916919959473151,2.0,0.10284420102834702,0.9241800453068059,2.0,,
ClinTox,37,37,0.07582028545439243,0.19075283408164978,0.9214792299898682,2.0,0.11992330476641655,0.9280138875209298,2.0,,
ClinTox,37,38,0.07503577210009098,0.2954349219799042,0.887031408308004,2.0,0.17419929057359695,0.9218326274664302,2.0,,
ClinTox,37,39,0.06664931736886501,0.17467883974313736,0.9392097264437691,2.0,0.11759899370372295,0.9254662004662004,2.0,,
ClinTox,37,40,0.07776431255042553,0.3902747184038162,0.893110435663627,2.0,0.07656364841386676,0.934332217078696,2.0,,
ClinTox,37,41,0.0636700414121151,0.2615491822361946,0.9184397163120568,2.0,0.09824163373559713,0.9367920811582784,2.0,,
ESOL,7,1,0.8610079884529114,0.9928044676780701,,,0.9686440229415894,,,2.0643490681187435,2.0390758294733144
ESOL,7,2,0.5278571173548698,0.7470109462738037,,,0.6522577404975891,,,1.7906667521404058,1.6732502210096267
ESOL,7,3,0.4904961474239826,0.5190096497535706,,,0.5077409148216248,,,1.4925847348643635,1.4762922574551414
ESOL,7,4,0.3477143906056881,0.39914068579673767,,,0.3812742233276367,,,1.308923571570926,1.2792930544730643
ESOL,7,5,0.350750420242548,0.554573655128479,,,0.5508615374565125,,,1.5428754947342922,1.537703092854102
ESOL,7,6,0.3393905609846115,0.45319414138793945,,,0.4336208999156952,,,1.3947405831647626,1.3642890506081597
ESOL,7,7,0.293683098629117,0.37844014167785645,,,0.38718923926353455,,,1.2745295329782103,1.2891780917042173
ESOL,7,8,0.2824383694678545,0.28372427821159363,,,0.27790045738220215,,,1.1035690969829646,1.092184363102808
ESOL,7,9,0.20430174469947815,0.27752694487571716,,,0.26450496912002563,,,1.0914499895291812,1.06553625593076
ESOL,7,10,0.2251811996102333,0.32181695103645325,,,0.34229713678359985,,,1.1753189851094588,1.2121403780238353
ESOL,7,11,0.17974098026752472,0.28288552165031433,,,0.31785377860069275,,,1.1019367096444663,1.1680594826862987
ESOL,7,12,0.1796626439318061,0.29353344440460205,,,0.267715722322464,,,1.122483883595475,1.0719838701571947
ESOL,7,13,0.2794013246893883,0.22456416487693787,,,0.20318526029586792,,,0.9817965510041422,0.9338935785581152
ESOL,7,14,0.18597857654094696,0.19027210772037506,,,0.19826751947402954,,,0.9037302767446773,0.9225227537166104
ESOL,7,15,0.17126868106424809,0.26414093375205994,,,0.22445382177829742,,,1.0648026478728023,0.9815553821693066
ESOL,7,16,0.14789704978466034,0.21540874242782593,,,0.21402812004089355,,,0.9615744983815894,0.9584880095892526
ESOL,7,17,0.25651779770851135,0.23697328567504883,,,0.2677619755268097,,,1.0085581896575695,1.0720764993943244
ESOL,7,18,0.17774022836238146,0.21721546351909637,,,0.19125761091709137,,,0.9655986411932113,0.9060676325444589
ESOL,7,19,0.20940911397337914,0.21746926009655,,,0.19649311900138855,,,0.9661625794692815,0.9183853502709277
ESOL,7,20,0.14879616908729076,0.22773967683315277,,,0.18832015991210938,,,0.9887138897345831,0.8990828145383627
ESOL,7,21,0.14447636529803276,0.2752307057380676,,,0.2864167094230652,,,1.086925359154851,1.1087929179111289
ESOL,7,22,0.14451666548848152,0.23462526500225067,,,0.19418618083000183,,,1.0035491189382333,0.9129783526190937
ESOL,7,23,0.1610776586458087,0.3044551610946655,,,0.2379041314125061,,,1.1431756437918448,1.0105371239556304
ESOL,7,24,0.1526430519297719,0.21284569799900055,,,0.21710741519927979,,,0.9558366443096663,0.965358488716924
ESOL,7,25,0.14662971440702677,0.1707485169172287,,,0.1600823700428009,,,0.8561103887972328,0.8289399006275343
ESOL,7,26,0.11946237832307816,0.17537376284599304,,,0.1768314242362976,,,0.8676281402337608,0.8712263818875418
ESOL,7,27,0.12725622113794088,0.16005682945251465,,,0.16287362575531006,,,0.8288737097419334,0.8361355555845129
ESOL,7,28,0.21843529306352139,0.26940229535102844,,,0.2472427785396576,,,1.0753551783541273,1.0301799424402285
ESOL,7,29,0.234306825324893,0.37771451473236084,,,0.2673035264015198,,,1.273306904280505,1.0711582489961018
ESOL,7,30,0.19284256361424923,0.4044899046421051,,,0.29766950011253357,,,1.317665290380818,1.1303643442698061
ESOL,7,31,0.15452398546040058,0.22198529541492462,,,0.1812191903591156,,,0.9761428541713953,0.8819690827727007
ESOL,7,32,0.11368872411549091,0.19717927277088165,,,0.18803828954696655,,,0.9199874757349612,0.8984097352091489
ESOL,7,33,0.11753987893462181,0.19924896955490112,,,0.20470499992370605,,,0.9248032373499553,0.9373796385749374
ESOL,7,34,0.15879701916128397,0.17250098288059235,,,0.17671799659729004,,,0.8604924999067584,0.8709468974361677
ESOL,7,35,0.2134786043316126,0.2498619258403778,,,0.2444908171892166,,,1.0356220852633007,1.0244305866607002
ESOL,7,36,0.15115888509899378,0.20285296440124512,,,0.17632956802845,,,0.9331295503376356,0.8699891823611283
ESOL,7,37,0.11920835264027119,0.1684277504682541,,,0.16626596450805664,,,0.8502724701677916,0.8447981787515646
ESOL,7,38,0.11486885137856007,0.16870436072349548,,,0.16800770163536072,,,0.8509703160744646,0.8492115711796603
ESOL,7,39,0.0948876179754734,0.16884402930736542,,,0.1453423798084259,,,0.8513225602357279,0.7898551434488471
ESOL,7,40,0.10131224989891052,0.16346055269241333,,,0.1567716896533966,,,0.8376406850366682,0.8203233627326714
ESOL,7,41,0.2264528125524521,0.18761703372001648,,,0.15978339314460754,,,0.8974028227111959,0.8281654132122899
ESOL,7,42,0.12484209705144167,0.18351633846759796,,,0.17007851600646973,,,0.887541469088691,0.8544290573777858
ESOL,7,43,0.09264153335243464,0.21675552427768707,,,0.17422430217266083,,,0.964575695532158,0.8647800053345028
ESOL,7,44,0.13227366656064987,0.15786175429821014,,,0.14501021802425385,,,0.8231704336732706,0.7889520548961938
ESOL,7,45,0.10394354723393917,0.1443195641040802,,,0.1438267081975937,,,0.7870709809814413,0.7857259704600358
ESOL,7,46,0.10812428127974272,0.17722006142139435,,,0.1439540833234787,,,0.8721832168129501,0.7860736706208334
ESOL,7,47,0.10267051868140697,0.19996024668216705,,,0.17533273994922638,,,0.926452425614852,0.8675265637379028
ESOL,7,48,0.13900448381900787,0.18771596252918243,,,0.18828147649765015,,,0.8976394425985811,0.8989904609382013
ESOL,7,49,0.12321497686207294,0.20680895447731018,,,0.22002272307872772,,,0.9421845064384515,0.9718182488949222
ESOL,7,50,0.11967271845787764,0.1950225532054901,,,0.17070835828781128,,,0.9149422609632842,0.856009708574534
ESOL,7,51,0.14931373950093985,0.19451317191123962,,,0.19563639163970947,,,0.9137466080442164,0.916381079806972
ESOL,7,52,0.20602225232869387,0.1773943454027176,,,0.18543824553489685,,,0.8726119765318153,0.8921767987412863
ESOL,7,53,0.10610492527484894,0.18910706043243408,,,0.1638832539319992,,,0.9009592242736133,0.8387230070861664
ESOL,7,54,0.10385567136108875,0.16662177443504333,,,0.15920627117156982,,,0.845701574451884,0.8266684480488975
ESOL,7,55,0.10480449255555868,0.14778490364551544,,,0.1472119390964508,,,0.7964642531999576,0.7949189132147871
ESOL,7,56,0.08917444944381714,0.14711914956569672,,,0.14142313599586487,,,0.7946683212168109,0.7791327970626568
ESOL,7,57,0.08213429898023605,0.13777302205562592,,,0.13171862065792084,,,0.7690124699433523,0.7519256190433942
ESOL,7,58,0.08024571649730206,0.16262105107307434,,,0.15755566954612732,,,0.8354868877575926,0.8223720309529631
ESOL,7,59,0.08166754990816116,0.15022975206375122,,,0.1406846046447754,,,0.8030253159224746,0.7770958126453551
ESOL,7,60,0.09986992366611958,0.1637374460697174,,,0.15402989089488983,,,0.838349792294884,0.8131184425060266
ESOL,7,61,0.5027491650544107,0.17258280515670776,,,0.17646154761314392,,,0.8606965394160703,0.8703147929245281
ESOL,7,62,0.23190021514892578,0.22648228704929352,,,0.22027692198753357,,,0.985980677074877,0.9723795301844547
ESOL,7,63,0.16594351641833782,0.1966082751750946,,,0.16846969723701477,,,0.918654392743393,0.8503782805009867
ESOL,7,64,0.16976365074515343,0.16167797148227692,,,0.15005479753017426,,,0.8330607604252541,0.8025576728822388
ESOL,7,65,0.1576921697705984,0.1838085949420929,,,0.1948527842760086,,,0.8882478142369759,0.9145439705745303
ESOL,7,66,0.10750844283029437,0.17921221256256104,,,0.18247628211975098,,,0.8770717549107236,0.8850229322835226
ESOL,7,67,0.09595945943146944,0.14772003889083862,,,0.14276640117168427,,,0.7962894906591855,0.7828242653211968
ESOL,7,68,0.08504882454872131,0.15794295072555542,,,0.12716278433799744,,,0.8233820930964202,0.7388075310111039
ESOL,7,69,0.12902755662798882,0.18491996824741364,,,0.15616166591644287,,,0.8909291534407509,0.8187258316433255
ESOL,7,70,0.1018362557515502,0.13436073064804077,,,0.13104651868343353,,,0.7594295435025521,0.7500047683564239
ESOL,7,71,0.0837664371356368,0.13422296941280365,,,0.1319519430398941,,,0.759040113474695,0.7525913057031368
ESOL,7,72,0.0988268326036632,0.1562443971633911,,,0.1301911324262619,,,0.818942642844407,0.7475530124607946
ESOL,7,73,0.11017460795119405,0.1490536779165268,,,0.15717706084251404,,,0.7998759292713984,0.8213832950849503
ESOL,7,74,0.0972021296620369,0.1794377714395523,,,0.1479874551296234,,,0.8776234399205468,0.7970099241435765
ESOL,7,75,0.08785913977771997,0.16083019971847534,,,0.14557433128356934,,,0.8308738215831092,0.7904851194135676
ESOL,7,76,0.09783750586211681,0.16600705683231354,,,0.18523818254470825,,,0.8441401745090227,0.8916954166614128
ESOL,7,77,0.13954890705645084,0.21022328734397888,,,0.22134023904800415,,,0.9499301834552533,0.9747236104613305
ESOL,7,78,0.10006431583315134,0.2021564394235611,,,0.17738737165927887,,,0.9315261610558151,0.8725948657078662
ESOL,7,79,0.11156809888780117,0.15368299186229706,,,0.16489914059638977,,,0.8122022523380509,0.8413185477705721
ESOL,7,80,0.09522267337888479,0.15631014108657837,,,0.15077097713947296,,,0.8191149371498443,0.8044706626507487
ESOL,7,81,0.08481076825410128,0.12570275366306305,,,0.12656213343143463,,,0.7345539443148199,0.7370605873090209
ESOL,7,82,0.07825471926480532,0.161041721701622,,,0.1597825139760971,,,0.831419993349534,0.8281631460940905
ESOL,7,83,0.07885325886309147,0.17433692514896393,,,0.13875453174114227,,,0.8650595184753248,0.7717468587788577
ESOL,7,84,0.08522624522447586,0.15139849483966827,,,0.16109494864940643,,,0.8061430276093287,0.8315574478976498
ESOL,7,85,0.096460095141083,0.14278307557106018,,,0.15294116735458374,,,0.7828699863668594,0.8102395819512415
ESOL,7,86,0.08660246431827545,0.16794231534004211,,,0.153945192694664,,,0.849046226741448,0.8128948352710187
ESOL,7,87,0.08868053089827299,0.13490040600299835,,,0.12825684249401093,,,0.7609531565471329,0.7419788669676798
ESOL,7,88,0.08822021540254354,0.16435377299785614,,,0.155570849776268,,,0.8399261789013817,0.8171756167304531
ESOL,7,89,0.11751848924905062,0.16884168982505798,,,0.14727449417114258,,,0.8513166440175757,0.7950877173633121
ESOL,7,90,0.08476864639669657,0.1600559502840042,,,0.15080507099628448,,,0.8288715524269539,0.8045616051419918
ESOL,7,91,0.14076501736417413,0.21316207945346832,,,0.22266492247581482,,,0.9565468944334643,0.977636037126501
ESOL,7,92,0.17374645825475454,0.2879074215888977,,,0.30206233263015747,,,1.1116747055925948,1.1386743875937115
ESOL,7,93,0.13001197669655085,0.2562226951122284,,,0.20652152597904205,,,1.0487212227839058,0.9415295152175623
ESOL,7,94,0.08505654707551003,0.16765813529491425,,,0.19496582448482513,,,0.8483276169577452,0.9148091909915963
ESOL,7,95,0.07969759218394756,0.14450377225875854,,,0.1356080025434494,,,0.7875731358551272,0.7629462499697243
ESOL,7,96,0.14342601224780083,0.25366851687431335,,,0.2449835240840912,,,1.043481022331827,1.0254623533319964
ESOL,7,97,0.1247569527477026,0.13061559200286865,,,0.1356850117444992,,,0.7487705803591735,0.7631628969672426
ESOL,7,98,0.10347534250468016,0.14872993528842926,,,0.17094610631465912,,,0.7990068081934533,0.8566056104776006
ESOL,7,99,0.06806088238954544,0.19770613312721252,,,0.17568661272525787,,,0.9212156944668084,0.8684016139799571
ESOL,7,100,0.0928855910897255,0.13952960073947906,,,0.12833499908447266,,,0.7738993258121254,0.7422049670924652
ESOL,17,1,0.8728625401854515,0.9903666377067566,,,0.9708004593849182,,,2.061813008884646,2.041344312274959
ESOL,17,2,0.5309549868106842,0.788879930973053,,,0.663432240486145,,,1.8401648368806773,1.6875224641788193
ESOL,17,3,0.41374488547444344,0.5477830767631531,,,0.5068069100379944,,,1.5334004463490694,1.4749339169715312
ESOL,17,4,0.40146971493959427,0.39918527007102966,,,0.37271562218666077,,,1.3089966566510849,1.2648531125849003
ESOL,17,5,0.28747547045350075,0.29288941621780396,,,0.3165169358253479,,,1.1212517497411576,1.1656005734090762
ESOL,17,6,0.29007956571877,0.362010657787323,,,0.4175143539905548,,,1.2465564502522404,1.3387114965064733
ESOL,17,7,0.23223474621772766,0.28060200810432434,,,0.2915198504924774,,,1.0974801353273094,1.1186271408219142
ESOL,17,8,0.211741765961051,0.2667786777019501,,,0.2978026866912842,,,1.0701060966227482,1.1306172113271558
ESOL,17,9,0.23245757445693016,0.2223893254995346,,,0.2218426764011383,,,0.9770308020215676,0.9758292535315974
ESOL,17,10,0.16723859310150146,0.26343151926994324,,,0.26708316802978516,,,1.0633718055434074,1.0707166702209783
ESOL,17,11,0.20100793987512589,0.2332412302494049,,,0.2148684561252594,,,1.0005847889947415,0.9603678868139693
ESOL,17,12,0.18276269175112247,0.27356645464897156,,,0.2881736159324646,,,1.0836341085804708,1.1121883984632044
ESOL,17,13,0.15720308478921652,0.2040829211473465,,,0.19682259857654572,,,0.935954218286847,0.9191550523214949
ESOL,17,14,0.25989861600100994,0.204591765999794,,,0.24208801984786987,,,0.9371203289528709,1.0193842639420287
ESOL,17,15,0.22225837036967278,0.1683950126171112,,,0.17357537150382996,,,0.8501897824416692,0.8631681135101282
ESOL,17,16,0.3465400766581297,0.30730774998664856,,,0.2787213921546936,,,1.1485185659433321,1.0937961568629913
ESOL,17,17,0.22762995213270187,0.2520119845867157,,,0.23599256575107574,,,1.0400682901923075,1.0064690677231205
ESOL,17,18,0.2176809422671795,0.30986130237579346,,,0.24904069304466248,,,1.1532805175117387,1.0339187999031116
ESOL,17,19,0.2301587089896202,0.3012508153915405,,,0.25634315609931946,,,1.1371438716057567,1.0489678032355099
ESOL,17,20,0.17570633627474308,0.277892529964447,,,0.20366516709327698,,,1.0921686457369557,0.9349957716433135
ESOL,17,21,0.1558523466810584,0.2526344060897827,,,0.2125719040632248,,,1.0413518938672757,0.9552218089233026
ESOL,17,22,0.24474220722913742,0.17193536460399628,,,0.16359932720661163,,,0.8590805242763084,0.8379962205482963
ESOL,17,23,0.21405760571360588,0.21926680207252502,,,0.22516685724258423,,,0.9701473863454512,0.9831132219485734
ESOL,17,24,0.18278160691261292,0.48538458347320557,,,0.4056922495365143,,,1.4434251989652718,1.3196222430893534
ESOL,17,25,0.21041401289403439,0.48666611313819885,,,0.36624664068222046,,,1.445329325809999,1.2538284325146196
ESOL,17,26,0.2127813994884491,0.3997163474559784,,,0.37184804677963257,,,1.3098671254626546,1.2633800611854116
ESOL,17,27,0.17815813422203064,0.2583239674568176,,,0.20019888877868652,,,1.0530126766445276,0.9270050715870479
ESOL,17,28,0.16318232659250498,0.2567675709724426,,,0.24496081471443176,,,1.0498357439992014,1.0254148643898398
ESOL,17,29,0.13824583869427443,0.19873222708702087,,,0.18284201622009277,,,0.9236031514416767,0.8859093622923138
ESOL,17,30,0.21712801605463028,0.2245224118232727,,,0.21385325491428375,,,0.9817052999762375,0.9580964991342416
ESOL,17,31,0.23300848715007305,0.16167548298835754,,,0.14916516840457916,,,0.8330543209924808,0.8001750233047048
ESOL,17,32,0.12152820359915495,0.1688825488090515,,,0.1731216460466385,,,0.8514196643553176,0.8620391817127299
ESOL,17,33,0.1437480766326189,0.18427063524723053,,,0.17444965243339539,,,0.8893635499904784,0.8653391135308761
ESOL,17,34,0.15083883795887232,0.1493445336818695,,,0.14061066508293152,,,0.8006560064858649,0.7768915672714667
ESOL,17,35,0.14509111270308495,0.21364614367485046,,,0.2400921881198883,,,0.9576323509377336,1.015173591652361
ESOL,17,36,0.14720457792282104,0.23759230971336365,,,0.1970948874950409,,,1.0098745851738975,0.9197905946914687
ESOL,17,37,0.13409427925944328,0.15247972309589386,,,0.14726585149765015,,,0.8090163890890197,0.7950643650726065
ESOL,17,38,0.22396022360771894,0.20641444623470306,,,0.15144376456737518,,,0.9412853749024841,0.8062635006624433
ESOL,17,39,0.15607150457799435,0.13724754750728607,,,0.1310209184885025,,,0.7675445393987146,0.7499315310060326
ESOL,17,40,0.15888955164700747,0.16552460193634033,,,0.1646234691143036,,,0.8429126469819083,0.8406150292581637
ESOL,17,41,0.12966817431151867,0.23152582347393036,,,0.20846891403198242,,,0.9968986699753126,0.9459582243540425
ESOL,17,42,0.1060029286891222,0.1681608408689499,,,0.15303753316402435,,,0.8495984306945963,0.8104948831452011
ESOL,17,43,0.14406551327556372,0.15341068804264069,,,0.160443976521492,,,0.8114823423921883,0.8298755353652094
ESOL,17,44,0.12306697480380535,0.18049192428588867,,,0.1718907654285431,,,0.8801975851512531,0.8589691590977687
ESOL,17,45,0.10501348692923784,0.15530869364738464,,,0.15162567794322968,,,0.816486810971299,0.8067475772179395
ESOL,17,46,0.10016307048499584,0.20787234604358673,,,0.19806432723999023,,,0.9446036778802648,0.9220499099061177
ESOL,17,47,0.09853601548820734,0.16326101124286652,,,0.160255566239357,,,0.8371292247189985,0.8293882128332123
ESOL,17,48,0.10657024383544922,0.16009016335010529,,,0.13672155141830444,,,0.8289601055917891,0.766072317745977
ESOL,17,49,0.08911081869155169,0.15456663072109222,,,0.1503850221633911,,,0.814533915732138,0.803440275539855
ESOL,17,50,0.09820534009486437,0.13005101680755615,,,0.12762054800987244,,,0.7471506113018851,0.7401360922112526
ESOL,17,51,0.09840586362406611,0.13425998389720917,,,0.1302049160003662,,,0.7591447033585623,0.7475926387118292
ESOL,17,52,0.08031279966235161,0.19295598566532135,,,0.16941198706626892,,,0.910081655695391,0.8527532179633904
ESOL,17,53,0.09413499571383,0.1533510982990265,,,0.15948745608329773,,,0.8113247734959326,0.8273981611390459
ESOL,17,54,0.09459901228547096,0.13987088203430176,,,0.12761521339416504,,,0.7748451908911269,0.7401207507049674
ESOL,17,55,0.090482905972749,0.14020192623138428,,,0.1292123645544052,,,0.7757615900381716,0.7447377209811623
ESOL,17,56,0.08909173496067524,0.29822736978530884,,,0.294341504573822,,,1.1314229927778672,1.1240277327547439
ESOL,17,57,0.19383372087031603,0.14053232967853546,,,0.15584711730480194,,,0.7766751044624085,0.8179008273513103
ESOL,17,58,0.15511928498744965,0.18541784584522247,,,0.2103503793478012,,,0.8921277936475044,0.9502172987022285
ESOL,17,59,0.1224961057305336,0.23720324039459229,,,0.20526337623596191,,,1.0090474686812925,0.9386571736162777
ESOL,17,60,0.11633635126054287,0.25640007853507996,,,0.19018250703811646,,,1.0490842254361759,0.9035174840239231
ESOL,17,61,0.11392959766089916,0.16471001505851746,,,0.1542462557554245,,,0.8408359787530434,0.8136893517297106
ESOL,17,62,0.1314001800492406,0.14488491415977478,,,0.12801961600780487,,,0.7886111035297902,0.7412923534445092
ESOL,17,63,0.11032036319375038,0.16721276938915253,,,0.15512564778327942,,,0.8472000863530886,0.8160054806543935
ESOL,17,64,0.17094038240611553,0.3725529909133911,,,0.3436223268508911,,,1.2645771728231499,1.2144845020440818
ESOL,17,65,0.24853754229843616,0.2029445618391037,,,0.19096647202968597,,,0.9333401578982936,0.9053778562436205
ESOL,17,66,0.25445217825472355,0.3245043456554413,,,0.3103748559951782,,,1.1802160329587206,1.1542357865900827
ESOL,17,67,0.15416720509529114,0.20578624308109283,,,0.21558092534542084,,,0.939851957746706,0.9619587379576215
